4.4752 , -1.4735 , -70.6071 , 3.1688 , 0.6829 , -8.4514 , 1.08
4.4523 , -1.2180 , -69.8790 , 3.2014 , 0.8749 , -8.2898 , 1.09
4.3130 , -1.0738 , -69.4815 , 3.2262 , 1.0637 , -8.1349 , 1.10
4.1765 , -0.9808 , -69.1174 , 3.2430 , 1.2489 , -7.9862 , 1.11
4.2375 , -0.8814 , -68.8652 , 3.2518 , 1.4305 , -7.8434 , 1.12
4.2313 , -0.5607 , -68.4951 , 3.2528 , 1.6081 , -7.7062 , 1.13
4.2575 , -0.3504 , -68.2682 , 3.2463 , 1.7816 , -7.5742 , 1.14
4.3122 , -0.2632 , -68.0857 , 3.2327 , 1.9508 , -7.4472 , 1.15
4.4908 , 0.0944 , -67.8019 , 3.2125 , 2.1156 , -7.3248 , 1.16
4.4231 , 0.3815 , -67.6259 , 3.1862 , 2.2757 , -7.2067 , 1.17
4.3443 , 0.4454 , -67.5091 , 3.1542 , 2.4311 , -7.0925 , 1.18
4.2696 , 0.3915 , -67.3263 , 3.1170 , 2.5816 , -6.9821 , 1.19
4.0057 , 0.5693 , -67.0299 , 3.0750 , 2.7271 , -6.8751 , 1.20
3.9536 , 0.7980 , -66.7781 , 3.0286 , 2.8673 , -6.7713 , 1.21
4.0742 , 0.9152 , -66.6546 , 2.9781 , 3.0021 , -6.6705 , 1.22
4.1161 , 1.0989 , -66.4163 , 2.9237 , 3.1313 , -6.5725 , 1.23
3.9778 , 1.1879 , -66.1271 , 2.8657 , 3.2546 , -6.4770 , 1.24
3.7666 , 1.2114 , -65.8670 , 2.8042 , 3.3718 , -6.3839 , 1.25
3.9040 , 1.2977 , -65.5352 , 2.7395 , 3.4825 , -6.2931 , 1.26
3.8103 , 1.4677 , -65.1298 , 2.6717 , 3.5865 , -6.2045 , 1.27
3.5462 , 1.6196 , -64.8464 , 2.6011 , 3.6835 , -6.1179 , 1.28
3.2558 , 1.6462 , -64.3961 , 2.5277 , 3.7732 , -6.0332 , 1.29
3.2335 , 1.6337 , -63.9141 , 2.4519 , 3.8553 , -5.9504 , 1.30
3.2359 , 1.7793 , -63.4156 , 2.3738 , 3.9297 , -5.8694 , 1.31
3.0739 , 1.7896 , -63.0229 , 2.2938 , 3.9960 , -5.7901 , 1.32
3.0938 , 2.0680 , -61.2606 , 2.2119 , 4.0543 , -5.7125 , 1.33
2.8976 , 1.8255 , -60.0304 , 2.1286 , 4.1044 , -5.6365 , 1.34
2.9533 , 1.7268 , -59.4745 , 2.0442 , 4.1463 , -5.5621 , 1.35
2.8649 , 2.0473 , -54.4178 , 1.9588 , 4.1801 , -5.4892 , 1.36
2.8725 , 2.0191 , -52.4341 , 1.8728 , 4.2060 , -5.4178 , 1.37
3.0001 , 1.9962 , -46.2636 , 1.7865 , 4.2243 , -5.3478 , 1.38
3.0160 , 1.9350 , -39.7034 , 1.7001 , 4.2351 , -5.2792 , 1.39
2.7309 , 2.4842 , -23.4968 , 1.6138 , 4.2389 , -5.2119 , 1.40
2.4928 , 2.4316 , -12.0913 , 1.5278 , 4.2360 , -5.1458 , 1.41
2.4679 , 2.4567 , 1.8657 , 1.4423 , 4.2271 , -5.0809 , 1.42
2.4312 , 2.6879 , 13.4928 , 1.3575 , 4.2124 , -5.0171 , 1.43
2.2060 , 2.4268 , 21.6173 , 1.2734 , 4.1927 , -4.9544 , 1.44
1.9984 , 2.3878 , 31.2683 , 1.1901 , 4.1683 , -4.8927 , 1.45
1.9895 , 2.4022 , 41.1249 , 1.1076 , 4.1398 , -4.8319 , 1.46
1.9280 , 1.9246 , 47.0141 , 1.0260 , 4.1077 , -4.7719 , 1.47
1.9189 , 2.2983 , 60.6189 , 0.9452 , 4.0725 , -4.7128 , 1.48
1.9223 , 2.0231 , 70.1151 , 0.8653 , 4.0346 , -4.6543 , 1.49
1.9662 , 2.0768 , 83.1763 , 0.7861 , 3.9944 , -4.5966 , 1.50
1.6256 , 2.2307 , 100.5935 , 0.7077 , 3.9523 , -4.5394 , 1.51
1.6419 , 2.6125 , 117.2057 , 0.6300 , 3.9085 , -4.4828 , 1.52
1.5934 , 2.2855 , 124.4416 , 0.5530 , 3.8632 , -4.4267 , 1.53
1.3253 , 1.7249 , 127.8980 , 0.4766 , 3.8168 , -4.3711 , 1.54
1.3773 , 1.9709 , 144.0226 , 0.4008 , 3.7693 , -4.3158 , 1.55
1.0838 , 2.1430 , 157.7076 , 0.3257 , 3.7209 , -4.2609 , 1.56
0.7981 , 1.6492 , 163.9808 , 0.2513 , 3.6716 , -4.2064 , 1.57
0.9432 , 1.9729 , 175.5935 , 0.1775 , 3.6214 , -4.1521 , 1.58
